;;;;;;;;;;;;;;;;;;;;;
2053;27/06/2018;12;22;27;37;40;55;0;17;1582;0,00;66.063,41;1.014,15;;;19.479.435,50;4.500.000,00;2.068.827,88;Sim;Não;
2054;30/06/2018;4;7;12;22;26;39;0;80;5237;0,00;20.194,81;440,70;;;28.021.805,00;21.000.000,00;17.174.516,94;Sim;Não;
2055;3/7/2018;6;25;35;43;46;53;0;41;2209;0,00;31.190,36;827,00;;;22.180.466,00;22.000.000,00;19.530.209,77;Sim;Não;
2056;5/7/2018;18;22;29;34;36;47;0;80;4927;0,00;24.597,04;570,54;;;34.130.229,00;27.500.000,00;23.155.036,03;Sim;Não;
2057;7/7/2018;10;13;20;37;38;54;0;42;4086;0,00;46.108,12;677,06;;;33.588.695,00;31.000.000,00;26.722.348,27;Sim;Não;
2058;11/7/2018;4;19;23;29;56;59;0;81;5435;0,00;30.543,83;650,29;;;42.911.631,00;34.000.000,00;31.279.809,85;Sim;Não;
2059;14/07/2018;4;5;36;40;44;56;0;77;5562;0,00;39.904,70;789,19;;;53.294.356,50;56.000.000,00;49.363.979,62;Sim;Não;
2060;18/07/2018;8;9;11;25;39;41;0;186;8570;0,00;19.455,08;603,20;;;62.764.250,50;62.000.000,00;56.029.903,37;Sim;Não;
2061;21/07/2018;33;36;40;44;45;54;0;93;6899;0,00;45.677,31;879,62;;;73.680.040,00;72.000.000,00;63.855.146,65;Sim;Não;
2062;25/07/2018;8;10;15;23;25;34;1;192;13804;73.450.153,75;27.128,74;539,04;SÃO LUIS;MA;90.343.582,00;3.000.000,00;0,00;Não;Não;
2063;28/07/2018;6;10;19;24;25;29;0;94;5511;0,00;16.561,93;403,56;;;27.002.577,00;6.000.000,00;2.867.828,70;Sim;Não;
2064;1/8/2018;10;14;36;53;55;60;0;68;3311;0,00;24.717,90;725,20;;;29.153.250,00;30.000.000,00;24.852.796,86;Sim;Não;
2065;4/8/2018;4;11;20;30;37;43;0;74;4900;0,00;37.180,01;802,13;;;47.720.792,00;35.000.000,00;29.921.018,95;Sim;Não;
2066;8/8/2018;6;25;27;35;45;55;1;104;7345;35.155.103,28;27.320,77;552,63;SÃO PAULO;SP;49.282.499,00;3.000.000,00;0,00;Não;Não;
2067;11/8/2018;2;11;13;26;32;59;0;57;3828;0,00;28.876,29;614,25;;;28.548.460,50;6.500.000,00;3.032.010,41;Sim;Não;
2068;14/08/2018;3;5;9;40;42;47;0;46;2466;0,00;24.333,27;648,43;;;19.414.437,00;7.500.000,00;5.093.935,07;Sim;Não;
2069;16/08/2018;3;17;34;35;40;48;0;48;3638;0,00;30.930,59;583,00;;;25.751.106,50;23.000.000,00;19.225.577,56;Sim;Não;
2070;18/08/2018;5;26;27;34;42;48;0;84;5654;0,00;25.629,96;543,96;;;37.341.657,50;27.500.000,00;23.191.475,97;Sim;Não;
2071;22/08/2018;24;33;34;35;46;60;0;33;3760;0,00;75.294,40;944,04;;;43.096.606,00;33.000.000,00;27.768.582,95;Sim;Não;
2072;25/08/2018;10;12;13;20;22;54;0;135;8860;0,00;21.303,29;463,71;;;49.882.350,00;40.000.000,00;33.066.374,91;Sim;Não;
2073;29/08/2018;12;15;18;30;52;55;0;80;5335;0,00;36.914,78;790,78;;;51.222.020,50;45.000.000,00;38.506.447,56;Sim;Não;
2074;1/9/2018;8;18;23;37;42;58;2;172;8812;22.327.541,33;19.405,99;541,11;PASSOS;MG;57.893.622,50;20.000.000,00;0,00;Não;Não;
2075;5/9/2018;7;9;23;33;57;59;0;98;5737;0,00;21.221,93;517,87;;;36.072.582,00;24.000.000,00;19.815.375,66;Sim;Não;
2076;8/9/2018;5;6;12;15;22;43;0;86;5364;0,00;22.660,94;519,02;;;33.802.037,50;28.000.000,00;23.405.346,10;Sim;Não;
2077;12/9/2018;13;16;26;35;37;39;1;117;6080;27.758.694,68;20.198,69;555,27;ARAPUTANGA;MT;40.989.767,00;2.500.000,00;0,00;Não;Não;
2078;15/09/2018;2;11;15;30;36;39;0;26;2715;0,00;58.827,22;804,79;;;26.528.831,00;5.000.000,00;2.817.514,15;Sim;Não;
2079;18/09/2018;1;2;14;37;55;58;0;23;1681;0,00;43.305,35;846,45;;;17.275.706,00;17.000.000,00;14.977.664,94;Sim;Não;
2080;20/09/2018;10;22;40;46;55;58;0;38;2892;0,00;43.325,46;813,26;;;28.555.726,50;22.000.000,00;18.010.447,03;Sim;Não;
2081;22/09/2018;13;18;35;40;41;42;1;128;4287;21.763.750,54;15.918,03;678,96;ITAGUARA;MG;35.339.930,50;2.500.000,00;0,00;Não;Não;
2082;26/09/2018;6;25;33;42;48;49;1;32;2640;2.420.701,10;41.065,46;711,09;VITÓRIA;ES;22.792.563,50;3.000.000,00;0,00;Não;Não;
2083;29/09/2018;1;18;19;33;56;60;0;80;3935;0,00;18.316,40;531,97;;;25.415.372,50;6.000.000,00;2.699.258,48;Sim;Não;
2084;3/10/2018;7;20;26;37;38;39;0;48;2667;0,00;32.980,17;847,95;;;27.457.472,00;19.000.000,00;14.932.202,45;Sim;Não;
2085;6/10/2018;12;21;25;37;38;49;0;64;4786;0,00;36.356,37;694,52;;;40.357.751,00;23.000.000,00;19.218.427,31;Sim;Não;
2086;10/10/2018;4;35;43;46;47;53;0;33;4355;0,00;68.459,21;741,07;;;39.184.316,50;27.000.000,00;23.380.026,68;Sim;Não;
2087;13/10/2018;2;18;19;23;34;53;1;52;4898;27.364.769,44;41.598,96;630,91;MARABÁ;PA;37.519.090,00;2.500.000,00;0,00;Não;Não;
2088;17/10/2018;3;14;24;27;38;56;1;56;3262;2.526.635,00;24.492,89;600,68;CASTRO ALVES;BA;23.790.004,00;3.000.000,00;0,00;Não;Não;
2089;20/10/2018;5;10;32;38;48;49;0;29;2665;0,00;53.143,74;826,14;;;26.731.082,00;18.000.000,00;14.026.432,08;Sim;Não;
2090;23/10/2018;8;11;18;37;40;51;0;43;2659;0,00;32.027,59;739,90;;;23.886.863,00;20.000.000,00;16.563.354,06;Sim;Não;
2091;25/10/2018;10;11;12;37;38;59;1;75;3855;20.024.894,84;25.054,96;696,35;Curitiba;PR;32.592.784,00;2.500.000,00;0,00;Não;Não;
2092;27/10/2018;11;13;15;17;22;27;0;175;6609;0,00;7.503,65;283,84;;;22.775.966,50;5.500.000,00;2.418.938,40;Sim;Não;
2093;31/10/2018;8;14;27;34;52;54;0;46;3177;0,00;33.553,03;694,02;;;26.770.471,00;10.000.000,00;5.262.116,11;Sim;Não;
2094;3/11/2018;4;16;19;31;33;44;0;66;4528;0,00;26.830,90;558,69;;;30.714.652,50;22.000.000,00;17.652.712,20;Sim;Não;
2095;7/11/2018;16;29;35;43;49;56;0;78;4637;0,00;30.872,83;741,88;;;41.767.404,00;27.000.000,00;22.088.650,30;Sim;Não;
2096;10/11/2018;6;11;13;19;24;51;0;185;10842;0,00;14.941,13;364,20;;;47.942.611,50;33.000.000,00;27.180.430,89;Sim;Não;
2097;14/11/2018;9;24;28;45;49;51;0;113;6422;0,00;25.984,88;653,17;;;50.929.053,00;37.000.000,00;32.589.388,72;Sim;Não;
2098;17/11/2018;2;8;18;27;38;60;0;85;6551;0,00;33.312,96;617,48;;;49.113.232,00;43.500.000,00;37.805.495,92;Sim;Não;
2099;21/11/2018;5;15;20;27;30;58;0;97;7549;0,00;34.495,53;633,20;;;58.036.464,50;70.000.000,00;60.511.157,87;Sim;Não;
2100;24/11/2018;1;10;11;13;35;49;1;266;15540;69.186.484,11;17.704,75;432,93;INDAIATUBA;SP;81.684.155,00;3.000.000,00;0,00;Não;Não;
2101;28/11/2018;2;8;18;37;56;58;0;61;3852;0,00;23.013,76;520,63;;;24.349.150,00;6.000.000,00;2.586.019,52;Sim;Não;
2102;1/12/2018;4;6;17;34;51;57;0;77;4557;0,00;25.027,75;604,13;;;33.425.577,50;10.000.000,00;6.136.007,75;Sim;Não;
2103;4/12/2018;3;13;40;44;46;50;0;40;2226;0,00;34.939,71;896,92;;;24.240.730,50;12.000.000,00;8.710.512,49;Sim;Não;
2104;6/12/2018;2;10;12;27;45;56;0;79;5762;0,00;23.992,25;469,92;;;32.874.912,00;30.000.000,00;25.324.918,26;Sim;Não;
2105;8/12/2018;11;13;16;24;31;46;0;106;6029;0,00;22.882,49;574,73;;;42.070.290,50;36.000.000,00;29.793.024,64;Sim;Não;
2106;12/12/2018;3;27;36;39;40;43;0;82;5610;0,00;35.639,55;744,19;;;50.688.848,00;42.000.000,00;35.176.471,32;Sim;Não;
2107;15/12/2018;8;38;44;50;56;60;0;72;5454;0,00;46.944,97;885,33;;;58.625.686,00;48.000.000,00;41.402.855,76;Sim;Não;
2108;18/12/2018;19;22;29;41;44;59;0;58;4051;0,00;41.585,34;850,56;;;41.834.506,00;50.000.000,00;45.845.920,47;Sim;Não;
2109;20/12/2018;4;12;16;34;44;49;0;125;7480;0,00;25.268,09;603,22;;;54.783.372,00;280.000.000,00;135.838.889,05;Sim;Não;
2110;31/12/2018;5;10;12;18;25;33;52;7688;303857;5.818.007,36;6.644,73;240,17;RIO BRANCO;AC;886.048.366,00;2.000.000,00;0,00;Não;Sim;AS APOSTAS GANHADORAS DO CANAL ELETRÔNICO SÃO DAS CIDADE DE SIMÕES FILHO(BA), BELO HORIZONTE(MG) E CUIABÁ(MT)
2111;2/1/2019;1;41;44;46;54;58;0;4;689;0,00;169.338,14;1.404,42;;;11.748.467,50;4.000.000,00;1.247.754,69;Sim;Não;
2112;5/1/2019;17;39;43;46;52;53;0;34;2547;0,00;48.935,85;933,20;;;28.858.417,00;8.000.000,00;4.312.684,25;Sim;Não;
2113;9/1/2019;11;14;21;25;46;50;0;30;2752;0,00;63.724,36;992,38;;;33.158.373,50;12.000.000,00;7.834.293,88;Sim;Não;
2114;12/1/2019;17;25;30;35;42;57;0;70;4376;0,00;34.091,54;779,05;;;41.391.486,50;25.000.000,00;19.917.929,17;Sim;Não;
2115;15/01/2019;4;19;27;35;40;44;0;75;4470;0,00;23.377,95;560,35;;;30.411.241,00;27.000.000,00;23.147.777,55;Sim;Não;
2116;17/01/2019;1;9;19;21;34;54;0;91;5468;0,00;24.748,67;588,39;;;39.062.460,50;33.000.000,00;27.296.435,12;Sim;Não;
2117;19/01/2019;4;28;29;30;43;52;0;44;4036;0,00;60.858,91;947,82;;;46.445.458,50;38.000.000,00;32.229.209,46;Sim;Não;
2118;23/01/2019;11;12;20;40;41;46;1;58;4135;37.902.607,11;53.100,77;1.064,03;TERESÓPOLIS;RJ;53.418.935,50;2.500.000,00;0,00;Não;Não;
2119;26/01/2019;19;21;26;31;42;49;0;46;2569;0,00;33.531,53;857,72;;;26.753.317,50;20.000.000,00;15.932.005,75;Sim;Não;
2120;30/01/2019;13;20;24;25;38;41;0;61;3897;0,00;34.732,22;776,66;;;36.747.588,50;25.000.000,00;19.834.810,62;Sim;Não;
2121;2/2/2019;8;10;17;29;37;40;1;82;5493;24.666.686,76;31.988,03;682,17;RIO DE JANEIRO;RJ;45.495.432,50;3.000.000,00;0,00;Não;Não;
2122;6/2/2019;3;11;15;21;27;49;0;92;4938;0,00;15.878,62;422,62;;;25.337.679,50;5.500.000,00;2.691.007,02;Sim;Não;
2123;9/2/2019;14;15;47;50;56;59;0;28;2301;0,00;67.090,90;1.166,29;;;32.582.774,00;10.000.000,00;6.151.484,68;Sim;Não;
2124;13/02/2019;2;11;20;31;43;47;0;41;3660;0,00;48.151,82;770,57;;;34.242.306,00;26.000.000,00;21.431.176,83;Sim;Não;
2125;16/02/2019;1;31;44;46;53;58;0;55;4090;0,00;48.968,88;940,72;;;46.714.244,50;32.000.000,00;26.392.497,79;Sim;Não;
2126;20/02/2019;7;12;24;27;39;58;0;130;8139;0,00;21.346,79;487,08;;;48.132.938,00;37.000.000,00;31.504.492,15;Sim;Não;
2127;23/02/2019;1;7;28;30;44;46;0;76;6182;0,00;42.197,60;741,09;;;55.624.709,00;43.000.000,00;37.412.155,60;Sim;Não;
2128;26/02/2019;11;16;24;46;54;55;0;47;4353;0,00;50.144,89;773,45;;;40.878.124,00;46.000.000,00;41.753.647,06;Sim;Não;
2129;28/02/2019;6;12;31;32;46;60;0;50;5113;0,00;62.827,80;877,70;;;54.486.418,00;73.000.000,00;63.951.940,16;Sim;Não;
2130;2/3/2019;13;16;36;53;54;55;0;101;7900;0,00;42.283,94;772,27;;;74.073.569,50;80.000.000,00;71.818.978,53;Sim;Não;
2131;6/3/2019;2;3;6;18;20;28;1;414;16733;78.938.208,62;9.335,09;329,94;GRAVATAÍ;RS;67.032.441,00;3.000.000,00;0,00;Não;Não;
2132;9/3/2019;5;18;30;35;39;60;0;41;2912;0,00;41.495,70;834,63;;;29.508.923,50;7.000.000,00;3.134.017,09;Sim;Não;
2133;13/03/2019;19;20;26;51;52;57;0;32;2790;0,00;58.792,56;963,31;;;32.631.630,50;11.000.000,00;6.599.683,59;Sim;Não;
2134;16/03/2019;6;21;34;46;54;59;0;60;4157;0,00;39.699,48;818,57;;;41.314.493,50;33.000.000,00;27.313.901,30;Sim;Não;
2135;20/03/2019;9;23;28;40;48;59;1;50;4546;32.689.083,52;58.359,12;916,96;SALVADOR;BA;50.611.032,50;3.000.000,00;0,00;Não;Não;
2136;23/03/2019;1;8;11;22;30;35;0;63;4209;0,00;25.942,87;554,72;;;28.348.166,00;6.000.000,00;3.010.737,98;Sim;Não;
2137;27/03/2019;1;2;11;12;34;49;0;45;4488;0,00;36.544,41;523,45;;;28.523.306,00;10.000.000,00;6.040.076,83;Sim;Não;
2138;30/03/2019;4;13;14;21;30;34;0;59;4532;0,00;36.206,08;673,35;;;37.051.000,00;15.000.000,00;9.975.105,74;Sim;Não;
2139;3/4/2019;14;23;29;41;57;58;0;65;3441;0,00;34.758,78;937,98;;;39.187.204,00;32.000.000,00;26.401.819,43;Sim;Não;
2140;6/4/2019;17;20;26;36;42;54;0;66;5044;0,00;46.099,13;861,71;;;52.771.946,50;40.000.000,00;32.006.503,13;Sim;Não;
2141;10/4/2019;10;11;17;19;37;41;0;117;8868;0,00;27.422,28;516,85;;;55.648.803,00;45.000.000,00;37.916.725,50;Sim;Não;
2142;13/04/2019;7;40;44;50;52;57;0;65;5028;0,00;55.484,51;1.024,68;;;62.553.494,50;52.000.000,00;44.560.265,75;Sim;Não;
2143;17/04/2019;2;12;35;51;57;58;0;81;6545;0,00;48.904,73;864,62;;;68.707.212,00;60.000.000,00;51.857.366,14;Sim;Não;
2144;20/04/2019;7;16;21;33;55;60;0;188;10251;0,00;21.418,23;561,14;;;69.840.589,00;90.000.000,00;79.937.877,70;Sim;Não;
2145;24/04/2019;6;8;28;51;53;59;0;115;10504;0,00;55.420,70;866,79;;;110.544.276,50;105.000.000,00;91.678.314,54;Sim;Não;
2146;27/04/2019;16;18;31;39;42;44;0;283;15338;0,00;30.594,81;806,43;;;150.176.040,00;125.000.000,00;107.627.872,22;Sim;Não;
2147;2/5/2019;17;19;37;41;42;49;0;366;28045;0,00;28.739,81;535,81;;;182.444.745,00;140.000.000,00;127.004.551,65;Sim;Não;
2148;4/5/2019;8;15;32;33;58;59;0;296;21684;0,00;37.666,84;734,53;;;193.382.595,00;170.000.000,00;147.542.893,55;Sim;Não;
2149;8/5/2019;21;23;37;44;46;48;0;496;32880;0,00;35.200,20;758,57;;;302.826.055,00;275.000.000,00;242.415.370,56;Sim;Não;
2150;11/5/2019;23;24;26;38;42;49;1;838;56994;289.420.865,00;30.450,20;639,59;Canal Eletrônico;XX;442.589.014,00;3.000.000,00;0,00;Não;Não;A APOSTA GANHADORA DO CONCURSO É DA CIDADE DE RECIFE/PE.
2151;15/05/2019;2;14;18;29;36;38;0;80;5236;0,00;23.556,59;514,16;;;32.686.528,00;7.000.000,00;3.471.496,94;Sim;Não;
2152;18/05/2019;26;29;36;49;50;59;0;28;2420;0,00;77.547,60;1.281,77;;;37.661.085,00;12.000.000,00;7.471.320,38;Sim;Não;
2153;22/05/2019;8;13;28;31;32;33;1;127;6356;11.825.289,36;18.610,89;531,23;ARAMINA;SP;40.995.608,50;3.000.000,00;0,00;Não;Não;
2154;25/05/2019;7;25;41;47;50;53;0;36;2951;0,00;49.285,49;858,92;;;30.774.289,00;48.000.000,00;42.302.182,71;Sim;Não;
2155;29/05/2019;2;6;27;37;44;47;0;91;6630;0,00;34.590,53;678,24;;;54.596.528,00;55.000.000,00;48.100.647,44;Sim;Não;
2156;1/6/2019;1;6;23;26;39;49;0;91;7556;0,00;40.927,21;704,14;;;64.598.138,50;63.000.000,00;54.961.340,62;Sim;Não;
2157;5/6/2019;31;33;34;35;39;48;0;188;8779;0,00;21.377,17;653,98;;;69.706.707,00;70.000.000,00;62.364.593,11;Sim;Não;
2158;8/6/2019;9;27;35;45;46;59;0;109;8855;0,00;42.724,12;751,29;;;80.772.972,00;80.000.000,00;70.943.146,49;Sim;Não;
2159;12/6/2019;14;26;35;38;45;53;0;170;9781;0,00;27.678,48;687,24;;;81.612.678,00;115.000.000,00;103.062.063,53;Sim;Não;
2160;15/06/2019;1;19;46;47;49;53;0;116;9486;0,00;49.024,59;856,42;;;98.636.671,00;125.000.000,00;113.537.844,31;Sim;Não;
2161;19/06/2019;8;9;10;24;42;44;1;255;15769;124.209.628,25;22.718,64;524,83;OSASCO;SP;100.482.175,50;2.500.000,00;0,00;Não;Não;
2162;22/06/2019;11;16;22;30;34;42;0;35;2763;0,00;44.279,94;801,30;;;26.880.756,00;6.200.000,00;2.854.890,61;Sim;Não;
2163;26/06/2019;8;18;20;24;36;45;0;75;4758;0,00;23.088,84;519,92;;;30.035.148,50;10.000.000,00;6.044.795,82;Sim;Não;
2164;29/06/2019;16;17;25;47;48;58;0;51;3431;0,00;43.294,26;919,35;;;38.297.196,00;34.400.000,00;29.761.158,96;Sim;Não;
2165;3/7/2019;5;37;43;49;54;56;1;113;8189;35.218.398,02;26.216,82;516,80;SÃO PAULO;SP;51.383.654,00;3.000.000,00;0,00;Não;Não;
2166;6/7/2019;3;19;34;44;56;58;0;44;3749;0,00;39.121,73;655,92;;;29.856.382,50;6.000.000,00;3.170.919,23;Sim;Não;
2167;9/7/2019;27;37;38;43;45;54;0;37;1971;0,00;28.747,30;770,92;;;18.448.678,50;7.500.000,00;5.130.274,80;Sim;Não;
2168;11/7/2019;1;4;25;27;29;37;1;66;4054;8.177.021,67;25.059,82;582,82;Curitiba;PR;28.687.214,50;2.500.000,00;0,00;Não;Não;
2169;13/07/2019;7;34;45;51;54;59;0;18;2145;0,00;77.574,63;929,96;;;24.219.139,00;16.000.000,00;12.759.137,05;Sim;Não;
2170;17/07/2019;10;21;24;36;38;51;0;79;4697;0,00;28.962,87;695,90;;;39.685.793,00;22.000.000,00;16.973.996,11;Sim;Não;
2171;20/07/2019;12;13;19;36;44;55;1;118;7127;21.978.571,91;23.023,47;544,56;SÃO PAULO;SP;47.121.518,50;3.000.000,00;0,00;Não;Não;
2172;24/07/2019;9;24;28;37;43;57;0;73;3356;0,00;19.687,16;611,76;;;24.927.133,00;6.000.000,00;2.647.404,63;Sim;Não;
2173;27/07/2019;2;9;42;44;48;50;0;51;3884;0,00;35.892,64;673,28;;;31.749.879,00;10.000.000,00;6.019.424,06;Sim;Não;
2174;31/07/2019;10;15;34;36;56;60;0;52;3892;0,00;38.251,95;730,10;;;34.500.333,00;26.000.000,00;21.565.438,38;Sim;Não;
2175;3/8/2019;7;25;32;43;53;55;0;73;5485;0,00;39.289,03;746,99;;;49.746.280,50;32.000.000,00;26.848.778,98;Sim;Não;
2176;6/8/2019;8;23;25;39;43;44;1;61;4688;30.505.746,02;32.544,44;604,95;RIO DE JANEIRO;RJ;34.432.856,50;2.000.000,00;0,00;Não;Não;
2177;8/8/2019;9;11;14;31;48;51;0;49;2338;0,00;26.809,19;802,67;;;22.784.856,50;5.000.000,00;2.419.882,57;Sim;Não;
2178;10/8/2019;2;16;21;42;50;56;0;25;2304;0,00;63.031,11;977,04;;;27.331.370,50;9.000.000,00;5.322.631,02;Sim;Não;
2179;14/08/2019;2;13;24;35;50;54;0;55;4563;0,00;34.715,39;597,77;;;33.117.017,50;24.000.000,00;20.015.946,48;Sim;Não;
2180;17/08/2019;10;12;16;21;28;38;0;95;6869;0,00;28.276,52;558,67;;;46.592.493,50;31.000.000,00;24.964.336,79;Sim;Não;
2181;21/08/2019;1;8;19;33;36;48;0;138;8329;0,00;19.778,72;468,15;;;47.341.682,50;35.000.000,00;29.992.295,27;Sim;Não;
2182;24/08/2019;19;22;39;46;47;59;0;66;5179;0,00;46.519,40;846,90;;;53.253.049,50;42.000.000,00;35.648.074,87;Sim;Não;
2183;28/08/2019;13;26;30;34;43;51;0;74;6087;0,00;42.642,36;740,57;;;54.731.757,50;47.000.000,00;41.460.901,74;Sim;Não;
2184;31/08/2019;15;36;45;51;52;59;0;64;5158;0,00;55.232,15;979,02;;;61.310.991,00;72.000.000,00;65.545.159,82;Sim;Não;
2185;4/9/2019;9;18;19;22;42;47;0;115;9835;0,00;36.432,16;608,56;;;72.669.009,00;80.000.000,00;73.263.025,80;Sim;Não;
2186;9/9/2019;12;18;19;27;41;46;0;131;11409;0,00;39.638,11;650,18;;;90.063.869,00;90.000.000,00;82.828.325,78;Sim;Não;
2187;11/9/2019;10;11;16;21;46;50;0;124;10072;0,00;40.602,31;714,09;;;87.325.042,00;100.000.000,00;92.102.746,61;Sim;Não;
2188;14/09/2019;2;17;21;28;51;60;0;154;13387;0,00;47.474,72;780,19;;;126.808.839,50;120.000.000,00;105.570.573,43;Sim;Não;
2189;18/09/2019;4;11;16;22;29;33;1;406;24366;120.085.143,97;19.407,24;461,96;BRASÍLIA;DF;136.664.650,50;38.000.000,00;0,00;Não;Não;A APOSTA GANHADORA DO PRÊMIO PRINCIPAL DO MUNICÍPIO DE BRASÍLIA É UM BOLÃO CAIXA COM 49 COTAS.
2190;21/09/2019;5;9;20;25;35;53;0;94;6835;0,00;29.098,66;571,69;;;47.442.475,50;44.000.000,00;39.320.939,03;Sim;Não;
2191;24/09/2019;4;8;26;33;46;53;1;104;5272;43.258.437,80;20.552,88;579,20;SORRISO;MT;37.073.641,50;2.300.000,00;0,00;Não;Não;
2192;26/09/2019;7;16;37;53;57;59;0;38;2635;0,00;36.389,59;749,69;;;23.983.911,00;5.500.000,00;2.547.271,23;Sim;Não;
2193;28/09/2019;7;8;22;27;29;42;1;55;4664;5.698.505,42;31.103,09;523,97;LONDRINA;PR;29.670.543,00;3.000.000,00;0,00;Não;Não;
2194;2/10/2019;8;16;20;21;31;34;0;38;2925;0,00;42.670,91;791,93;;;28.123.844,00;18.000.000,00;14.088.559,55;Sim;Não;
2195;5/10/2019;14;24;32;38;46;53;0;107;6144;0,00;24.440,78;608,06;;;45.358.446,00;25.000.000,00;18.905.966,69;Sim;Não;
2196;9/10/2019;1;25;27;28;41;56;0;58;4166;0,00;47.367,07;942,07;;;47.650.095,50;30.000.000,00;23.966.764,20;Sim;Não;
2197;14/10/2019;3;11;29;35;44;57;0;150;7727;0,00;20.886,96;579,23;;;54.340.769,00;34.000.000,00;29.738.161,42;Sim;Não;
2198;16/10/2019;1;11;34;36;44;56;1;47;4402;34.615.569,28;56.334,80;859,26;FORTALEZA;CE;45.923.384,50;3.000.000,00;0,00;Não;Não;
2199;19/10/2019;15;23;30;35;38;44;0;29;3056;0,00;58.063,07;787,13;;;29.205.001,00;21.500.000,00;17.954.178,62;Sim;Não;
2200;22/10/2019;11;15;28;36;43;55;0;52;3371;0,00;31.034,46;683,89;;;27.990.245,50;24.000.000,00;20.926.952,62;Sim;Não;
2201;24/10/2019;3;13;23;41;49;53;0;60;5425;0,00;34.586,33;546,45;;;35.992.747,00;30.000.000,00;24.749.652,29;Sim;Não;
2202;26/10/2019;11;29;37;38;43;60;0;48;3717;0,00;51.806,91;955,73;;;43.130.867,50;35.000.000,00;29.330.473,90;Sim;Não;
2203;30/10/2019;17;34;46;49;50;57;0;57;4811;0,00;49.414,01;836,35;;;48.852.209,00;40.000.000,00;34.518.944,88;Sim;Não;
2204;4/11/2019;1;28;29;32;35;56;0;76;5847;0,00;45.148,15;838,34;;;59.513.128,50;60.000.000,00;55.224.861,21;Sim;Não;
2205;6/11/2019;12;21;28;37;42;57;1;112;6318;61.429.947,73;30.075,67;761,65;SAO PAULO;SP;58.424.184,00;3.000.000,00;0,00;Não;Não;
2206;9/11/2019;6;27;38;42;45;57;0;51;3495;0,00;31.401,56;654,60;;;27.776.703,50;6.500.000,00;2.950.094,24;Sim;Não;
2207;13/11/2019;6;10;11;43;53;55;0;39;2736;0,00;49.905,76;1.016,25;;;33.757.825,50;10.500.000,00;6.535.428,48;Sim;Não;
2208;16/11/2019;16;25;30;40;45;49;0;17;1708;0,00;113.415,57;1.612,63;;;33.441.124,50;14.200.000,00;10.087.126,71;Sim;Não;
2209;20/11/2019;22;25;28;32;33;47;0;49;3746;0,00;42.445,66;793,16;;;36.073.530,00;31.000.000,00;26.567.458,66;Sim;Não;
2210;23/11/2019;11;17;24;25;33;34;0;81;5910;0,00;36.572,74;716,07;;;51.380.914,50;38.000.000,00;32.024.497,14;Sim;Não;
2211;27/11/2019;27;36;40;41;44;54;0;52;3681;0,00;59.225,53;1.195,22;;;53.416.021,50;44.000.000,00;37.697.679,24;Sim;Não;
2212;30/11/2019;23;26;51;52;53;58;0;61;5215;0,00;56.566,09;945,22;;;59.847.390,00;50.000.000,00;44.053.920,91;Sim;Não;
2213;4/12/2019;5;7;10;32;46;60;1;96;7360;51.119.263,33;39.952,83;744,46;SAO GONCALO;RJ;66.523.950,00;3.000.000,00;0,00;Não;Não;
2214;7/12/2019;4;10;18;30;34;47;0;44;3223;0,00;41.300,51;805,47;;;31.518.630,00;25.000.000,00;20.884.230,04;Sim;Não;
2215;11/12/2019;1;19;21;23;33;43;0;48;4092;0,00;53.207,20;891,61;;;44.296.650,00;31.000.000,00;25.588.866,49;Sim;Não;
2216;14/12/2019;10;24;42;43;48;49;0;49;4361;0,00;62.000,46;995,19;;;52.692.673,50;36.000.000,00;31.185.223,61;Sim;Não;
2217;17/12/2019;10;14;16;30;32;36;0;51;3258;0,00;41.197,38;921,27;;;36.441.738,00;39.000.000,00;35.055.609,49;Sim;Não;
2218;19/12/2019;6;16;22;38;48;52;1;42;3345;40.059.665,22;64.678,28;1.160,14;FRANCA;SP;47.115.841,50;2.500.000,00;0,00;Não;Não;
2219;21/12/2019;8;28;36;45;57;59;0;26;2235;0,00;62.086,22;1.031,79;;;27.998.055,00;300.000.000,00;110.640.988,95;Sim;Não;
2220;31/12/2019;3;35;38;40;57;58;4;1031;77055;76.053.459,66;57.537,06;1.099,78;JUSCIMEIRA;MT;1.028.882.101,50;2.000.000,00;0,00;Não;Sim;
2221;4/1/2020;5;23;34;45;56;57;0;101;3669;0,00;13.753,65;540,87;;;24.093.418,50;6.000.000,00;2.558.901,74;Sim;Não;
2222;8/1/2020;13;14;29;30;48;59;0;29;1969;0,00;58.660,41;1.234,23;;;29.505.456,00;10.000.000,00;5.692.602,45;Sim;Não;
2223;11/1/2020;2;26;40;42;49;56;0;45;2702;0,00;47.600,35;1.132,50;;;37.151.973,00;14.000.000,00;9.638.420,62;Sim;Não;
2224;15/01/2020;16;23;32;50;52;58;0;28;2283;0,00;78.328,49;1.372,37;;;38.039.692,50;27.000.000,00;22.276.448,91;Sim;Não;
2225;18/01/2020;1;32;37;44;46;47;0;34;3100;0,00;81.317,28;1.274,09;;;47.953.575,00;32.000.000,00;27.369.478,22;Sim;Não;
2226;21/01/2020;2;4;7;16;30;38;0;43;3798;0,00;46.161,97;746,62;;;34.428.024,00;35.000.000,00;31.025.992,58;Sim;Não;
2227;23/01/2020;6;9;12;27;32;57;0;92;5732;0,00;27.202,90;623,73;;;43.407.252,00;40.000.000,00;35.636.168,29;Sim;Não;
